"Year","Month","CPC","HS Code","HS Description","Destination","Quantity","Sup. Unit","Gross Wt. (Kg)","Net.Wt. (Kg)","FOB Value (ETB)","FOB Value (USD)","Total tax (ETB)","Total tax (USD)"
"2017","09","1000 100","11061000","Flour, meal and powder of the dried leguminous vegetables of 0713","Australia","","","414.0","414.0","16731.0","690.881161502917","0.0","0.0"
"2017","09","1000 100","12101000","Hop cones (excl. ground, powdered or pellets), fresh or dried","Germany","","","121.0","100.0","16467.99","680.020564151481","0.0","0.0"
"2017","09","1000 100","09109900","Other spices, nes","Canada","","","169.0","147.0","16455.6","679.508937973068","0.0","0.0"
"2017","09","1000 100","06031100","--Roses","Bahrain","","","200.0","176.0","16161.28","667.355441860849","0.0","0.0"
"2017","09","1000 100","39269090","--- OTHER","Somalia","","","143.04","143.0","16038.85","662.299881487721","0.0","0.0"
"2017","09","1000 100","08044000","Avocados, fresh or dried","Djibouti","","","6330.0","5093.0","15579.03","643.312314953607","0.0","0.0"
"2017","09","1000 100","19059020","---Fresh Injera","Germany","","","720.0","668.0","15432.82","637.274795700523","0.0","0.0"
"2017","09","1000 100","19054000","Rusks, toasted bread and similar toasted products","Canada","","","434.0","403.0","15194.58","627.437037771143","0.0","0.0"
"2017","09","1000 100","19059090","--- OTHER BREAD ,RICE PAPER ,CAKES ,ETC ,NES","Norway","","","103.0","77.0","15137.69","625.08785187204","0.0","0.0"
"2017","09","1000 100","09109900","Other spices, nes","Switzerland","","","68.0","46.0","15103.18","623.662813985275","0.0","0.0"
"2017","09","1000 100","11029000","Other cereal flour, nes","Sweden","","","318.0","260.0","14845.86","613.037176517226","0.0","0.0"
"2017","09","1000 100","57019000","-CARPETS AND OTHER TEXTILE FLOOR COVERINGS, OF OTHER TEXTILES, KNOTTED","Finland","4.0","M2","106.0","106.0","14802.05","611.228109295575","0.0","0.0"
"2017","09","1000 100","64051000","-FOOTWEAR, NES, WITH LEATHER OR COMPOSITION LEATHER UPPERS","Qatar","38.0","2UN","43.0","38.0","14625.61","603.942288236727","0.0","0.0"
"2017","09","1000 100","11042900","---Of other cereals","United States","","","1065.0","1050.0","14190.55","585.9771481899","0.0","0.0"
"2017","09","1000 100","11029000","Other cereal flour, nes","Canada","","","420.0","400.0","14138.88","583.843514240055","0.0","0.0"
"2017","09","1000 100","39241090","---OTHER","United States","1006.0","UN","1021.4","1010.0","14011.2","578.571163113363","0.0","0.0"
"2017","09","1000 100","63053900","--other","Djibouti","","","239.7","239.7","13731.0","567.000730894541","0.0","0.0"
"2017","09","1000 100","46021110","---Hand made of bamboo","Spain","","","40.0","36.0","13566.14","560.193088297842","0.0","0.0"
"2017","09","1000 100","07129090","---Other vegetables","Croatia","","","19.3","16.41","13560.05","559.941611023707","0.0","0.0"
"2017","09","1000 100","70181010","---Hand made Glass beads ,imitation pearls ...","United States","114.0","UN","47.0","32.0","12752.35","526.588869756245","0.0","0.0"
"2017","09","1000 100","07129090","---Other vegetables","China","","","18.0","15.3","12608.34","520.642196152274","0.0","0.0"
"2017","09","3052 505","62042900","--WOMEN'S OR GIRLS' ENSEMBLES OF OTHER TEXTILES, NES","United Kingdom","473.0","UN","356.5","333.5","12574.25","519.234501525794","0.0","0.0"
"2017","09","1000 100","07051900","Lettuce, fresh or chilled, (excl. cabbage lettuce)","Djibouti","","","6000.0","4800.0","12451.84","514.179767022204","0.0","0.0"
"2017","09","1000 100","15152990","--- OTHER NON-EDIBLE MAIZE OIL","Ghana","1.0","LTR","52.0","50.0","12395.08","511.835949275093","0.0","0.0"
"2017","09","1000 100","11062000","Flour, meal and powder of sago or of roots or tubers of 0714","Canada","","","162.0","150.0","12361.12","510.433622800606","0.0","0.0"
"2017","09","1000 100","62044200","--DRESSES OF COTTON","Netherlands","17.0","UN","28.0","25.0","12040.79","497.206083355012","0.0","0.0"
"2017","09","1071 100","06021000","UNROOTED CUTTINGS AND SLIPS","Malaysia","42100.0","UN","137.0","90.0","11809.15","487.640862372971","0.0","0.0"
"2017","09","1000 100","19041000","Prepared foods obtained by the swelling or roasting of cereals","Switzerland","","","85.0","60.0","11583.3","478.314730622004","0.0","0.0"
"2017","09","1000 100","63024000","Table linen, knitted or crocheted","Italy","300.0","UN","16.5","16.0","10854.24","448.209308375556","0.0","0.0"
"2017","09","1000 100","11061000","Flour, meal and powder of the dried leguminous vegetables of 0713","Switzerland","","","75.0","60.0","10838.42","447.556045571481","0.0","0.0"
"2017","09","1000 100","04090000","Natural honey","Australia","","","96.0","96.0","10698.41","441.774545874988","0.0","0.0"
"2017","09","1000 100","62171000","Clothing accessories, nes","United States","","","186.5","158.53","10615.36","438.34512262098","0.0","0.0"
"2017","09","1000 100","08109000","Other fruit, fresh, nes","Netherlands","","","145.0","100.0","10604.16","437.882635680042","0.0","0.0"
"2017","09","1000 100","94036000","-other wooden furniture","United States","45.0","UN","234.0","225.0","10595.25","437.514710801135","0.0","0.0"
"2017","09","1000 100","11061000","Flour, meal and powder of the dried leguminous vegetables of 0713","Norway","","","82.0","75.0","10302.6","425.430174795288","0.0","0.0"
"2017","09","1071 100","08101000","Strawberries, fresh","Saudi Arabia","","","1907.4","1716.0","10119.22","417.857777006966","0.0","0.0"
"2017","09","1000 100","61044200","--DRESSES OF COTTON, KNITTED OR CROCHETED","Germany","105.0","UN","80.0","70.0","9915.94","409.463639028943","0.0","0.0"
"2017","09","1000 100","06031100","--Roses","Belgium","","","122.0","107.36","9785.71","404.085989536233","0.0","0.0"
"2017","09","1000 100","09109900","Other spices, nes","Norway","","","37.0","24.0","9611.27","396.882755431125","0.0","0.0"
"2017","09","1071 100","06031100","--Roses","Ghana","","","120.0","105.6","9611.23","396.88110369205","0.0","0.0"
"2017","09","1000 100","64051000","-FOOTWEAR, NES, WITH LEATHER OR COMPOSITION LEATHER UPPERS","Germany","9.0","2UN","9.0","8.0","9590.87","396.040368502988","0.0","0.0"
"2017","09","1000 100","07102200","Shelled or unshelled beans, frozen","South Africa","","","320.0","270.0","9561.8","394.839967130392","0.0","0.0"
"2017","09","1000 100","08071100","Watermelons, fresh","Djibouti","","","318.0","307.0","9557.88","394.678096701064","0.0","0.0"
"2017","09","1000 100","12129900","VEGETABLE PRODUCTS USED PRIMARILY FOR HUMAN CONSUMPTION,FRESH/DRIED, NES","Australia","","","331.0","331.0","9543.74","394.09420693813","0.0","0.0"
"2017","09","1000 100","41120000","LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..","Germany","","","10.0","9.5","9443.12","389.939257295525","0.0","0.0"
"2017","09","1000 100","71132000","Articles of jewellery... of base metal clad with precious metal","United Kingdom","","","1.58","1.46","9438.84","389.762521214524","0.0","0.0"
"2017","09","1000 100","07129090","---Other vegetables","Djibouti","","","4100.0","3970.0","9360.79","386.539565344862","0.0","0.0"
"2017","09","1071 100","06031900","--Other cut flowers","Bahrain","","","116.0","102.08","9294.66","383.808827719485","0.0","0.0"
"2017","09","1000 100","33059000","-other","Netherlands","528.0","LTR","188.0","149.0","9245.44","381.77636278797","0.0","0.0"
"2017","09","1000 100","06031100","--Roses","Korea, Republic of","","","112.0","98.56","8966.64","370.263741436765","0.0","0.0"
"2017","09","1000 100","06031900","--Other cut flowers","Spain","","","104.0","91.52","8838.12","364.956703789502","0.0","0.0"
"2017","09","1000 100","07129090","---Other vegetables","Chile","","","12.0","10.2","8405.56","347.094797434849","0.0","0.0"
"2017","09","1071 100","06031900","--Other cut flowers","Italy","","","102.0","89.76","8371.44","345.685864004063","0.0","0.0"
"2017","09","1000 100","06031900","--Other cut flowers","Qatar","","","119.78","105.41","8207.98","338.936032274982","0.0","0.0"
"2017","09","1000 100","19059020","---Fresh Injera","Australia","","","225.0","225.0","8176.98","337.655934492028","0.0","0.0"
"2017","09","1000 100","06031100","--Roses","United Kingdom","","","102.0","89.76","8172.98","337.49076058455","0.0","0.0"
"2017","09","1071 100","06031100","--Roses","Seychelles","","","100.0","88.0","8006.0","330.595575816888","0.0","0.0"
"2017","09","1000 435","07135000","Dried broad beans and horse beans, shelled","Sudan","","","624.0","616.0","8000.0","330.347814955671","0.0","0.0"
"2017","09","1000 100","19059020","---Fresh Injera","Djibouti","","","164.31","149.54","7917.77","326.952252352696","0.0","0.0"
"2017","09","1000 100","11029000","Other cereal flour, nes","Norway","","","77.0","60.0","7888.89","325.759696740706","0.0","0.0"
"2017","09","1000 100","06021000","UNROOTED CUTTINGS AND SLIPS","South Africa","4800.0","UN","16.0","14.0","7847.91","324.067490058595","0.0","0.0"
"2017","09","1000 100","09041200","Pepper, crushed or ground","Sweden","","","60.8","60.0","7784.6","321.45320003799","0.0","0.0"
"2017","09","1000 100","12101000","Hop cones (excl. ground, powdered or pellets), fresh or dried","United States","","","140.0","110.0","7585.43","313.2287782499","0.0","0.0"
"2017","09","1000 100","44190090","---Other","South Africa","9.0","UN","22.0","13.0","7316.07","302.105967320342","0.0","0.0"
"2017","09","1000 100","44190010","---hand made","Netherlands","","","110.0","100.0","7205.35","297.533953561356","0.0","0.0"
"2017","09","1000 100","07129090","---Other vegetables","United Republic of Tanzania","","","10.2","8.67","7158.29","295.590682539879","0.0","0.0"
"2017","09","1000 100","11071000","Malt not roasted","United States","","","55.0","50.0","7126.23","294.266813671444","0.0","0.0"
"2017","09","1000 100","39249000","-other","Germany","150.0","UN","40.0","36.0","7082.82","292.474263840541","0.0","0.0"
"2017","09","1000 100","09019000","Coffee husks and skins,coffee substitutes containing coffee","United States","","","1010.0","1000.0","7076.91","292.230219392243","0.0","0.0"
"2017","09","1000 100","11063000","Flour, meal and powder of products of chapter 8","Canada","","","210.0","200.0","7069.44","291.921757120028","0.0","0.0"
"2017","09","1000 100","46019400","-- Of other vegetable materials.","United States","","","52.0","50.0","7063.5","291.676473867423","0.0","0.0"
"2017","09","1000 100","11010000","Wheat or meslin flour","Canada","","","108.0","100.0","7063.5","291.676473867423","0.0","0.0"
"2017","09","1000 100","07129090","---Other vegetables","Malaysia","","","10.0","8.5","7017.93","289.794730126482","0.0","0.0"
"2017","09","1000 100","07129090","---Other vegetables","Taiwan, Province of China","","","9.8","8.33","6864.54","283.460723709476","0.0","0.0"
"2017","09","1000 100","06031100","--Roses","Norway","","","78.75","69.3","6703.47","276.809583390112","0.0","0.0"
"2017","09","1000 100","07129090","---Other vegetables","Denmark","","","9.5","8.08","6664.12","275.184685075299","0.0","0.0"
"2017","09","3052 505","41139000","-OTHER","Hong Kong","","","22.62","19.12","6560.44","270.903377393473","0.0","0.0"
"2017","09","1000 100","69120010","---Hand made Ceramic tableware , kitchenware","Netherlands","","","227.0","212.0","6544.52","270.245985241711","0.0","0.0"
"2017","09","1000 100","07129090","---Other vegetables","Burkina Faso","","","9.3","7.91","6523.91","269.394926683432","0.0","0.0"
"2017","09","3052 505","62071900","MEN'S OR BOYS' UNDERPANTS AND BRIEFS OF TEXTILE MATERIALS, NES","United States","216.0","UN","116.0","107.0","6351.93","262.293274531422","0.0","0.0"
"2017","09","1000 100","07129090","---Other vegetables","Zambia","","","9.0","7.65","6299.0","260.107610800722","0.0","0.0"
"2017","09","1000 100","09109900","Other spices, nes","Australia","","","171.0","171.0","6244.67","257.864136202404","0.0","0.0"
"2017","09","1000 100","11081100","Wheat starch","United States","","","70.0","44.0","6210.78","256.464700271298","0.0","0.0"
"2017","09","1000 100","49019900","--other","Netherlands","60.0","UN","14.0","10.0","6091.22","251.527652176786","0.0","0.0"
"2017","09","1000 100","19041000","Prepared foods obtained by the swelling or roasting of cereals","Australia","","","202.0","202.0","6009.02","248.133328378116","0.0","0.0"
"2017","09","1000 100","04051000","Butter","United States","","","31.55","30.0","6003.97","247.924796319925","0.0","0.0"
"2017","09","1000 100","57050000","OTHER CARPETS AND OTHER TEXTILE FLOOR COVEINGS, NES","United States","50.0","M2","102.0","100.0","5886.25","243.063728222853","0.0","0.0"
"2017","09","1000 100","11062000","Flour, meal and powder of sago or of roots or tubers of 0714","Switzerland","","","50.0","35.0","5829.66","240.72693036681","0.0","0.0"
"2017","09","1000 100","07104000","Sweet corn, frozen","Djibouti","","","120.0","112.0","5806.36","239.764792355752","0.0","0.0"
"2017","09","1000 100","11043090","---Other rolled or flaked grains","Australia","","","216.0","216.0","5796.94","239.375807803641","0.0","0.0"
"2017","09","1000 100","64051000","-FOOTWEAR, NES, WITH LEATHER OR COMPOSITION LEATHER UPPERS","Australia","6.0","2UN","5.0","4.0","5749.8","237.429233304015","0.0","0.0"
"2017","09","1000 100","06031900","--Other cut flowers","Italy","","","67.66","59.54","5660.02","233.721904950675","0.0","0.0"
"2017","09","1000 100","62149000","SHAWLS, SCARVES, MUFFLERS, MANTILLAS, VEILS, ETC, OF OTHER TEXTILES MATERIALS","Netherlands","28.0","UN","24.0","20.0","5288.5","218.380552424134","0.0","0.0"
"2017","09","1000 100","34060000","Candles, tapers and the like","Australia","","","5.0","5.0","4909.25","202.720001321391","0.0","0.0"
"2017","09","1000 100","11062000","Flour, meal and powder of sago or of roots or tubers of 0714","Norway","","","30.0","25.0","4848.22","200.199860428048","0.0","0.0"
"2017","09","1000 100","08042000","Figs, fresh or dried","Djibouti","","","680.0","510.0","4802.96","198.330917664936","0.0","0.0"
"2017","09","1000 100","11043090","---Other rolled or flaked grains","United States","","","104.0","100.0","4709.0","194.450982578282","0.0","0.0"
"2017","09","1000 100","52094200","--Denim","India","","","46.8","45.8","4708.99","194.450569643513","0.0","0.0"
"2017","09","1000 100","08119000","Other fruit and nuts, frozen, nes","Djibouti","","","80.0","75.0","4595.13","189.748894367157","0.0","0.0"
"2017","09","1000 100","12040000","Linseed","Australia","","","77.0","77.0","4548.0","187.802732802299","0.0","0.0"
"2017","09","1000 100","44190010","---hand made","Germany","","","72.0","60.0","4533.0","187.183330649257","0.0","0.0"
"2017","09","1000 100","44190010","---hand made","Israel","","","200.0","192.0","4516.93","186.519744475965","0.0","0.0"
"2017","09","1000 100","09041200","Pepper, crushed or ground","Netherlands","","","44.0","40.0","4246.14","175.337883874484","0.0","0.0"
"2017","09","1000 100","71031000","-Unworked or simply sawn or roughly shaped","Canada","","","0.08","0.01","4246.14","175.337883874484","0.0","0.0"
"2017","09","1000 100","07129090","---Other vegetables","Algeria","","","6.0","5.1","4202.78","173.547398717425","0.0","0.0"
"2017","09","1000 100","06021000","UNROOTED CUTTINGS AND SLIPS","Switzerland","4200.0","UN","18.0","16.0","3958.88","163.475919708964","0.0","0.0"
"2017","09","1000 100","69120010","---Hand made Ceramic tableware , kitchenware","Germany","","","220.0","198.0","3895.55","160.860803818821","0.0","0.0"
"2017","09","1000 100","46019900","--Other","Netherlands","","","39.0","33.0","3866.03","159.641820381634","0.0","0.0"
"2017","09","1000 100","71031000","-Unworked or simply sawn or roughly shaped","Germany","","","0.15","0.01","3845.12","158.778373780294","0.0","0.0"
"2017","09","1000 100","57025000","-Other not of pile construction,not made up","United States","52.0","M2","200.0","150.0","3679.99","151.95958194484","0.0","0.0"
"2017","09","1000 100","09109900","Other spices, nes","Djibouti","","","300.0","294.0","3461.11","142.921265727653","0.0","0.0"
"2017","09","1000 100","09109900","Other spices, nes","Netherlands","","","38.0","34.0","3435.13","141.848461198584","0.0","0.0"
"2017","09","1000 100","11061000","Flour, meal and powder of the dried leguminous vegetables of 0713","Netherlands","","","58.0","40.0","3125.63","129.068130107487","0.0","0.0"
