"Year","Month","CPC","HS Code","HS Description","Destination","Quantity","Sup. Unit","Gross Wt. (Kg)","Net.Wt. (Kg)","FOB Value (ETB)","FOB Value (USD)"
"2018","02","1000 100","12129900","VEGETABLE PRODUCTS USED PRIMARILY FOR HUMAN CONSUMPTION,FRESH/DRIED, NES","Djibouti","","","5500.0","5390.0","59283.13","2156.57360082941"
"2018","02","1000 100","07129090","---Other vegetables","Lao People's Democratic Republic","","","72.0","61.2","58897.71","2142.55297477219"
"2018","02","1000 100","69120090","---Other ceramic tableware and kithchenware(excluding hand made)","Australia","","","94.0","88.0","58366.59","2123.23214318194"
"2018","02","1000 100","42022900","--OTHER","Italy","55.0","UN","56.0","50.0","57620.74","2096.09996544135"
"2018","02","1000 100","07129090","---Other vegetables","Switzerland","","","1668.6","927.0","56740.51","2064.07937576165"
"2018","02","1000 100","56022900","--OF OTHER TEXTILE MATERIALS","Germany","","","42.0","34.0","56389.18","2051.29885956456"
"2018","02","1000 100","22021000","WATERS (INCL. MINERAL AND AERATED), WITH ADDED SUGAR, SWEETENER, ETC","United Arab Emirates","4800.0","LTR","2800.0","2700.0","56387.52","2051.23847287146"
"2018","02","1000 100","72132000","Hot-rolled bars & rods of free-cutting steel, in coils","South Sudan","","","1540.0","1540.0","54991.03","2000.43762163735"
"2018","02","3052 505","62042900","--WOMEN'S OR GIRLS' ENSEMBLES OF OTHER TEXTILES, NES","United Kingdom","1769.0","UN","1426.0","1334.0","54961.88","1999.37721675549"
"2018","02","1000 100","11029000","Other cereal flour, nes","Canada","","","1177.0","1029.0","54610.0","1986.57669291911"
"2018","02","1071 100","06031100","--Roses","Russian Federation","","","582.0","511.72","54369.94","1977.84390403609"
"2018","02","1000 100","19041000","Prepared foods obtained by the swelling or roasting of cereals","Norway","","","326.0","260.0","53747.81","1955.21235380782"
"2018","02","1000 100","09109900","Other spices, nes","Djibouti","","","3500.0","3430.0","52815.91","1921.31213736154"
"2018","02","1000 100","46019400","-- Of other vegetable materials.","Italy","","","103.46","81.66","52483.63","1909.22461303407"
"2018","02","1000 100","07129090","---Other vegetables","Armenia","","","588.6","436.0","50349.02","1831.57278233507"
"2018","02","1000 100","04090000","Natural honey","United States","","","101.4","100.0","49498.92","1800.64824751269"
"2018","02","1071 100","06031900","--Other cut flowers","Singapore","","","282.0","248.16","49443.88","1798.6460284836"
"2018","02","1000 100","64042000","-FOOTWEAR WITH OUTER SOLES OF LEATHER OR COMPOSITION LEATHER","India","120.0","2UN","131.57","94.5","48668.98","1770.45708361374"
"2018","02","1000 100","11061000","Flour, meal and powder of the dried leguminous vegetables of 0713","Sweden","","","364.0","350.0","48598.59","1767.89646956111"
"2018","02","1000 100","07149000","ROOTS AND TUBERS WITH HIGH STARCH CONTENT, FRESH/DRIED/CHILLED/FROZEN NES","Djibouti","","","12085.0","9327.0","48462.34","1762.94003164845"
"2018","02","1000 100","08044000","Avocados, fresh or dried","Djibouti","","","16965.0","13585.0","48270.47","1755.96027574165"
"2018","02","1000 100","08101000","Strawberries, fresh","Kazakstan","","","700.0","500.0","48116.42","1750.35631786682"
"2018","02","3052 505","42022190","---Other","United States","92.0","UN","57.0","46.0","47735.8","1736.51030393423"
"2018","02","1000 100","07070000","Cucumbers and gherkins, fresh or chilled","Saudi Arabia","","","2042.99","1605.0","47336.8","1721.99567107441"
"2018","02","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Philippines","","","31.57","30.0","47278.61","1719.87886283854"
"2018","02","1000 100","06031900","--Other cut flowers","Oman","","","486.0","427.68","47038.98","1711.16171629168"
"2018","02","1000 100","08101000","Strawberries, fresh","Russian Federation","","","700.0","475.0","45710.6","1662.83853835101"
"2018","02","1000 100","07129090","---Other vegetables","Ghana","","","55.5","47.17","45397.71","1651.45637425199"
"2018","02","3052 505","63052000","-Sacks and bags, used for packing goods, of cotton","Finland","","","95.0","92.5","43996.96","1600.50055475727"
"2018","02","1071 100","06031100","--Roses","Singapore","","","464.0","408.32","43381.91","1578.12655741283"
"2018","02","1000 100","06031100","--Roses","Philippines","","","440.37","392.53","42621.31","1550.45781116426"
"2018","02","3052 506","61159400","--of wool or fine animal hair","Canada","2000.0","UN","268.0","251.36","42069.79","1530.39487804434"
"2018","02","1000 100","11062000","Flour, meal and powder of sago or of roots or tubers of 0714","South Africa","","","1080.0","1000.0","41242.65","1500.3055712181"
"2018","02","1000 100","11061000","Flour, meal and powder of the dried leguminous vegetables of 0713","Italy","","","312.0","308.0","41158.25","1497.2353080267"
"2018","02","1000 100","06031100","--Roses","Qatar","","","424.8","373.82","41117.65","1495.75838047254"
"2018","02","1000 100","44190010","---hand made","Sweden","","","277.0","277.0","39874.13","1450.52219938522"
"2018","02","1000 100","71179010","---IMITATION JEWELERY ;HAND MADE;NES","Canada","","","3.15","2.9","39798.88","1447.78479055639"
"2018","02","1071 100","06031100","--Roses","Nigeria","","","420.0","369.6","39268.98","1428.50833954783"
"2018","02","1000 100","09012100","Roasted coffee, not decaffeinated","Korea, Republic of","","","130.0","125.0","38825.19","1412.36435730006"
"2018","02","1000 100","11029000","Other cereal flour, nes","South Africa","","","1080.0","1000.0","38685.6","1407.28641845068"
"2018","02","1000 100","09012100","Roasted coffee, not decaffeinated","United Kingdom","","","165.0","150.0","38497.33","1400.43762163735"
"2018","02","1071 100","06021000","UNROOTED CUTTINGS AND SLIPS","Korea, Republic of","75600.0","UN","173.0","118.0","38493.69","1400.30520744284"
"2018","02","1000 100","11062000","Flour, meal and powder of sago or of roots or tubers of 0714","Canada","","","520.0","460.0","37920.62","1379.45833863839"
"2018","02","1071 100","06031100","--Roses","Cyprus","","","403.0","354.64","37713.08","1371.90854689973"
"2018","02","1000 100","07094000","Celery, fresh or chilled","Djibouti","","","10780.0","9776.0","37633.03","1368.99652594627"
"2018","02","1071 100","06031900","--Other cut flowers","United Kingdom","","","402.0","353.76","37404.25","1360.67407555612"
"2018","02","1000 100","09041200","Pepper, crushed or ground","Switzerland","","","137.0","105.0","37238.24","1354.63504247076"
"2018","02","1000 100","25171000","Pebbles, gravel, shingle and flint","South Sudan","","","162000.0","162000.0","36624.97","1332.32579712254"
"2018","02","1000 100","06031100","--Roses","Netherlands","","","390.89","343.98","36549.34","1329.57456483385"
"2018","02","1071 100","69120010","---Hand made Ceramic tableware , kitchenware","Israel","","","4161.8","4160.0","36432.99","1325.34203968788"
"2018","02","1000 100","12119000","Other plants or parts, of a kind used in perfumery, pharmacy...etc, nes","Norway","","","1064.5","591.5","36306.13","1320.72718674403"
"2018","02","1000 100","06031900","--Other cut flowers","Qatar","","","373.19","328.41","36121.42","1314.00789392313"
"2018","02","3052 506","62042900","--WOMEN'S OR GIRLS' ENSEMBLES OF OTHER TEXTILES, NES","Canada","108.0","UN","151.2","135.0","35815.72","1302.8872842358"
"2018","02","1000 100","70134900","-- Other","United States","960.0","UN","1100.0","1100.0","35639.22","1296.46665090307"
"2018","02","1000 100","07051900","Lettuce, fresh or chilled, (excl. cabbage lettuce)","Djibouti","","","15120.0","12150.0","35333.83","1285.35731824879"
"2018","02","1071 100","06031100","--Roses","Djibouti","","","369.0","324.72","34501.23","1255.06939013078"
"2018","02","1071 100","06031100","--Roses","Seychelles","","","368.0","323.84","34407.29","1251.65208534168"
"2018","02","1000 100","11061000","Flour, meal and powder of the dried leguminous vegetables of 0713","Australia","","","391.0","359.0","34399.5","1251.36870441441"
"2018","02","1000 100","11062000","Flour, meal and powder of sago or of roots or tubers of 0714","Norway","","","182.0","150.0","34301.45","1247.8018879936"
"2018","02","1071 100","06031100","--Roses","Thailand","","","366.0","322.08","34218.2","1244.77345895706"
"2018","02","1000 100","07129090","---Other vegetables","Sweden","","","40.8","34.68","33378.76","1214.23670856145"
"2018","02","1000 100","06031100","--Roses","Bahrain","","","336.0","295.68","32522.55","1183.08990705542"
"2018","02","3052 505","05119990","---OTHER ANIMAL PRODUCTS ,DEAD ANIMAL OF CHAP .1","United States","","","16.0","10.98","32249.11","1173.1428363557"
"2018","02","1000 100","07041000","Cauliflowers and headed broccoli, fresh or chilled","Djibouti","","","8960.0","6040.0","32116.69","1168.32572436749"
"2018","02","1000 100","62114200","Women's or girls' garments of cotton, nes","Israel","","","130.0","110.0","31426.89","1143.2325069572"
"2018","02","1000 100","07129090","---Other vegetables","Egypt","","","38.0","32.3","31086.12","1130.83613743429"
"2018","02","1000 100","07093000","Aubergines, fresh or chilled","Djibouti","","","9610.0","7725.0","30906.49","1124.3016424453"
"2018","02","1000 100","69120010","---Hand made Ceramic tableware , kitchenware","Sweden","","","500.0","500.0","30249.34","1100.39615125775"
"2018","02","1000 100","73239400","Table, kitchen or household articles... of iron or steel, enamelled","United States","500.0","UN","230.0","230.0","30244.61","1100.22408555994"
"2018","02","1000 100","42031000","-Articles of apparel of leather","United Kingdom","82.0","UN","54.0","50.0","30219.81","1099.32192291602"
"2018","02","1000 100","10041000","-SEED","Djibouti","","","1725.0","1702.0","29402.77","1069.60002910202"
"2018","02","1000 100","09103000","Turmeric (curcuma)","Djibouti","","","1500.0","1470.0","28293.38","1029.24316557231"
"2018","02","1000 100","09012100","Roasted coffee, not decaffeinated","Senegal","","","122.0","104.0","28121.67","1022.99678058895"
"2018","02","1000 100","06031100","--Roses","Oman","","","300.0","264.0","28052.13","1020.46708743338"
"2018","02","1000 100","12101000","Hop cones (excl. ground, powdered or pellets), fresh or dried","United States","","","511.0","430.0","27567.68","1002.8439949799"
"2018","02","1000 100","02021000","Frozen bovine carcasses and half carcasses","Congo","","","334.0","334.0","27554.39","1002.36053765983"
"2018","02","1000 100","08039000","-OTHER","Somalia","","","4166.66","4166.66","27498.1","1000.31284672329"
"2018","02","1000 100","09092100","--NEITHER CRUSHED NOR GROUND","Djibouti","","","2250.0","2205.0","27486.92","999.906145983012"
"2018","02","1000 100","11029000","Other cereal flour, nes","Germany","","","640.0","600.0","27453.91","998.705323850925"
"2018","02","1000 100","07020000","Tomatoes fresh or chilled","Saudi Arabia","","","1093.0","925.0","27191.1","989.144946252205"
"2018","02","1000 100","08129000","Fruit and nuts, provisionally preserved, not for immediate consumption","Djibouti","","","7730.0","6189.0","27183.98","988.885938267338"
"2018","02","1071 100","06031100","--Roses","Ghana","","","290.0","255.2","27114.12","986.344604303461"
"2018","02","1000 100","06031100","--Roses","Indonesia","","","275.85","242.75","26699.19","971.250477455028"
"2018","02","3052 505","62149000","SHAWLS, SCARVES, MUFFLERS, MANTILLAS, VEILS, ETC, OF OTHER TEXTILES MATERIALS","United Kingdom","48.0","UN","14.5","7.35","25574.44","930.334855126503"
"2018","02","1000 100","19059020","---Fresh Injera","Germany","","","365.0","314.0","24977.1","908.605103766893"
"2018","02","1000 100","69111000","Tableware and kitchenware, of porcelain or china","United States","","","600.0","600.0","24745.59","900.183342730861"
"2018","02","3052 505","62149000","SHAWLS, SCARVES, MUFFLERS, MANTILLAS, VEILS, ETC, OF OTHER TEXTILES MATERIALS","Germany","48.0","UN","23.0","14.0","24589.22","894.494988995798"
"2018","02","1000 100","33049900","--other","Djibouti","18.0","UN","2100.0","2058.0","24386.88","887.13436039215"
"2018","02","1000 100","07081000","Peas, fresh or chilled","Germany","","","704.16","391.2","23942.07","870.953273067899"
"2018","02","1000 100","09022000","Green tea,whether or not flavoured, nes","Czech Republic","","","105.0","100.0","23782.98","865.165972462213"
"2018","02","1000 100","06031900","--Other cut flowers","Indonesia","","","244.15","214.85","23630.57","859.62167372997"
"2018","02","3052 505","64051000","-FOOTWEAR, NES, WITH LEATHER OR COMPOSITION LEATHER UPPERS","United States","41.0","2UN","40.0","39.0","22961.99","835.300387420652"
"2018","02","3052 505","61112000","-Babies' garments, etc, of cotton, knitted or crocheted","Malaysia","3384.0","UN","399.5","316.84","22845.67","831.068953600466"
"2018","02","1000 100","07020000","Tomatoes fresh or chilled","Nigeria","","","979.0","730.0","22782.99","828.788810273013"
"2018","02","3052 505","41131000","LEATHER OF GOATS OR KIDS PREPARED AFTER TANNING OR CRUSTING..","Viet Nam","","","28.86","28.36","22617.45","822.766874624857"
"2018","02","1000 100","19059090","--- OTHER BREAD ,RICE PAPER ,CAKES ,ETC ,NES","Canada","","","456.0","392.0","22499.25","818.467051055858"
"2018","02","1071 100","07082000","Beans, fresh or chilled","France","","","3340.72","2625.52","22331.71","812.372360355772"
"2018","02","1000 100","06031900","--Other cut flowers","Bahrain","","","229.99","202.4","22261.06","809.802288146383"
"2018","02","1000 100","71031000","-Unworked or simply sawn or roughly shaped","Lebanon","","","0.15","0.1","21997.28","800.206624347478"
"2018","02","1000 100","11071000","Malt not roasted","Israel","","","402.0","400.0","21996.08","800.162971316321"
"2018","02","1000 100","08071900","Melons, fresh, (excl.watermelons)","Djibouti","","","8930.0","6650.0","21942.84","798.226231833973"
"2018","02","1000 100","11029000","Other cereal flour, nes","Netherlands","","","250.0","180.0","21779.52","792.285054293458"
"2018","02","1000 100","07082000","Beans, fresh or chilled","Djibouti","","","5887.0","3995.0","21767.86","791.860892340712"
"2018","02","1000 100","09019000","Coffee husks and skins,coffee substitutes containing coffee","Djibouti","","","1950.0","1911.0","21626.04","786.701831608432"
"2018","02","1000 100","06021000","UNROOTED CUTTINGS AND SLIPS","Norway","17700.0","UN","30.0","20.0","21378.94","777.712944942614"
"2018","02","1071 100","06031100","--Roses","Canada","","","224.0","197.12","20942.89","761.850524745812"
"2018","02","1000 100","07129090","---Other vegetables","Uganda","","","25.5","21.68","20865.51","759.035631786682"
"2018","02","1000 100","19059020","---Fresh Injera","Djibouti","","","377.79","336.47","20788.56","756.236381163717"
"2018","02","1000 100","61031000"," - Men's or boys' suits","Uganda","112.0","UN","54.0","49.2","20787.43","756.195274559377"
"2018","02","1000 100","12119000","Other plants or parts, of a kind used in perfumery, pharmacy...etc, nes","Israel","","","251.0","250.0","20622.45","750.193710325761"
"2018","02","1000 100","11010000","Wheat or meslin flour","South Africa","","","540.0","500.0","20621.32","750.152603721421"
"2018","02","1000 100","11071000","Malt not roasted","United States","","","211.0","210.0","20212.05","735.264373669947"
"2018","02","1000 100","63012000","Blankets (excl. electric blankets) and travelling rugs, of wool...","United States","","","22.87","21.57","20161.05","733.409119845759"
"2018","02","1000 100","19054000","Rusks, toasted bread and similar toasted products","Canada","","","434.0","403.0","19944.94","725.54757270958"
"2018","02","1000 100","09041200","Pepper, crushed or ground","Djibouti","","","350.0","343.0","19941.54","725.423889121301"
